x,y
23475,107545
23485,107545
23495,107186
23505,107366
23515,107485
23525,107545
23535,107426
23545,107605
23555,107665
23565,107665
23575,107485
23585,107426
23595,107545
23605,107485
23615,107485
23625,107426
23635,107785
23645,107665
23655,107426
23665,107545
23675,107605
23685,107485
23695,107665
23705,107366
23715,107545
23725,107426
23735,107545
23745,107665
23755,107605
23765,107366
23775,107605
23785,107545
23795,107605
23805,107545
23815,107665
23825,107605
23835,107605
23845,107605
23855,107605
23865,107665
23875,107725
23885,107785
23895,107665
23905,107605
23915,107844
23925,107844
23935,107545
23945,107605
23955,107725
23965,107665
23975,107545
23985,107785
23995,107605
24005,107964
24015,107545
24025,107844
24035,107785
24045,107665
24055,107725
24065,107844
24075,107844
24085,107605
24095,107725
24105,107904
24115,107844
24125,107725
24135,107844
24145,107725
24155,107725
24165,107785
24175,107725
24185,107785
24195,107725
24205,107545
24215,107785
24225,107785
24235,107785
24245,107665
24255,107785
24265,107785
24275,107904
24285,107665
24295,107844
24305,107725
24315,107545
24325,107545
24335,107665
24345,107844
24355,107665
24365,107844
24375,107785
24385,107665
24395,107725
24405,107785
24415,107904
24425,107785
24435,107785
24445,107785
24455,107605
24465,107904
24475,107725
24485,107605
24495,107725
24505,107545
24515,107904
24525,107785
24535,107785
24545,107964
24555,107545
24565,107725
24575,107725
24585,107904
24595,107844
24605,107725
24615,107785
24625,107785
24635,108024
24645,107844
24655,107844
24665,108024
24675,107964
24685,107844
24695,107725
24705,107785
24715,107605
24725,107844
24735,107665
24745,107904
24755,107545
24765,107605
24775,107904
24785,107665
24795,107844
24805,108024
24815,107785
24825,107785
24835,107785
24845,107904
24855,107904
24865,107725
24875,107964
24885,107964
24895,107785
24905,107904
24915,107904
24925,107785
24935,107844
24945,107904
24955,108024
24965,107904
24975,107964
24985,107844
24995,107785
25005,108024
25015,108084
25025,107785
25035,107964
25045,107785
25055,108084
25065,107785
25075,107904
25085,107844
25095,107725
25105,107904
25115,107904
25125,107725
25135,107844
25145,107904
25155,107904
25165,108144
25175,108383
25185,107904
25195,108084
25205,108084
25215,108024
25225,108084
25235,107964
25245,108204
25255,108144
25265,107844
25275,107904
25285,108024
25295,108084
25305,107725
25315,108084
25325,108144
25335,107904
25345,107904
25355,107964
25365,108204
25375,108024
25385,107964
25395,108084
25405,107964
25415,108084
25425,107725
25435,107904
25445,108024
25455,108024
25465,107964
25475,108024
25485,107964
25495,108084
25505,108024
25515,107964
25525,108084
25535,107964
25545,107904
25555,108084
25565,107904
25575,108144
25585,108024
25595,108084
25605,107964
25615,108024
25625,108024
25635,108084
25645,107844
25655,108263
25665,108084
25675,108024
25685,107844
25695,108084
25705,107904
25715,108204
25725,107964
25735,107964
25745,108204
25755,107964
25765,108024
25775,107904
25785,108144
25795,108084
25805,107844
25815,108204
25825,108323
25835,108084
25845,108204
25855,107904
25865,108024
25875,107964
25885,108024
25895,108204
25905,108144
25915,107964
25925,108323
25935,108084
25945,107964
25955,108024
25965,108204
25975,107964
25985,108084
25995,108024
26005,107844
26015,108144
26025,107904
26035,107964
26045,108024
26055,108144
26065,108084
26075,108144
26085,107964
26095,108204
26105,108084
26115,108024
26125,107964
26135,108084
26145,108263
26155,108323
26165,107904
26175,108383
26185,108144
26195,108144
26205,108263
26215,108144
26225,107964
26235,108024
26245,108383
26255,108024
26265,108263
26275,108323
26285,108024
26295,108144
26305,108084
26315,108263
26325,108204
26335,108263
26345,107964
26355,107964
26365,108144
26375,108144
26385,108024
26395,108084
26405,107964
26415,108024
26425,108204
26435,107904
26445,108263
26455,108084
26465,108024
26475,108204
26485,108263
26495,108204
26505,108084
26515,108263
26525,108383
26535,108383
26545,108204
26555,108204
26565,107964
26575,108323
26585,108084
26595,108204
26605,108204
26615,108144
26625,107964
26635,108263
26645,108204
26655,108144
26665,108084
26675,108263
26685,108204
26695,108084
26705,107964
26715,108383
26725,108383
26735,108323
26745,108204
26755,108323
26765,108263
26775,108323
26785,108144
26795,108144
26805,108323
26815,108084
26825,108204
26835,108263
26845,108144
26855,108443
26865,108024
26875,108263
26885,108204
26895,108204
26905,108443
26915,108323
26925,107964
26935,108263
26945,108204
26955,108323
26965,108204
26975,108263
26985,108263
26995,108263
27005,108204
27015,108144
27025,108204
27035,107725
27045,108263
27055,108204
27065,108084
27075,108144
27085,108204
27095,108144
27105,108204
27115,108263
27125,108443
27135,108263
27145,108144
27155,108144
27165,108443
27175,108084
27185,108503
27195,108383
27205,108204
27215,108323
27225,108443
27235,108024
27245,108024
27255,108144
27265,108443
27275,108323
27285,108263
27295,108323
27305,108144
27315,108323
27325,108323
27335,108503
27345,108503
27355,108263
27365,108323
27375,108443
27385,108263
27395,108144
27405,108144
27415,108383
27425,108383
27435,108144
27445,108383
27455,108263
27465,108383
27475,108204
27485,108383
27495,108323
27505,108443
27515,108503
27525,108323
27535,108443
27545,108443
27555,108323
27565,108263
27575,108204
27585,108503
27595,108443
27605,108443
27615,108263
27625,108443
27635,108144
27645,108323
27655,108563
27665,108443
27675,108383
27685,108443
27695,108383
27705,108323
27715,108443
27725,108383
27735,108563
27745,108084
27755,108383
27765,108383
27775,108383
27785,108383
27795,108443
27805,108622
27815,108503
27825,108204
27835,108503
27845,108563
27855,108443
27865,108503
27875,108383
27885,108323
27895,108563
27905,108323
27915,108263
27925,108443
27935,108503
27945,108443
27955,108622
27965,108503
27975,108383
27985,108622
27995,108622
28005,108383
28015,108503
28025,108383
28035,108622
28045,108742
28055,108383
28065,108323
28075,108383
28085,108443
28095,108443
28105,108503
28115,108323
28125,108443
28135,108383
28145,108383
28155,108383
28165,108563
28175,108622
28185,108383
28195,108503
28205,108503
28215,108503
28225,108323
28235,108443
28245,108622
28255,108383
28265,108144
28275,108503
28285,108443
28295,108383
28305,108503
28315,108383
28325,108503
28335,108323
28345,108503
28355,108383
28365,108443
28375,108383
28385,108443
28395,108443
28405,108443
28415,108383
28425,108503
28435,108503
28445,108622
28455,108503
28465,108563
28475,108323
28485,108383
28495,108443
28505,108443
28515,108622
28525,108563
28535,108622
28545,108503
28555,108443
28565,108503
28575,108503
28585,108563
28595,108563
28605,108443
28615,108443
28625,108622
28635,108622
28645,108682
28655,108263
28665,108503
28675,108443
28685,108622
28695,108503
28705,108622
28715,108682
28725,108263
28735,108563
28745,108503
28755,108443
28765,108563
28775,108622
28785,108443
28795,108503
28805,108503
28815,108622
28825,108682
28835,108323
28845,108503
28855,108383
28865,108563
28875,108622
28885,108622
28895,108563
28905,108682
28915,108622
28925,108563
28935,108503
28945,108503
28955,108622
28965,108563
28975,108622
28985,108682
28995,108443
29005,108742
29015,108622
29025,108443
29035,108563
29045,108802
29055,108563
29065,108622
29075,108503
29085,108682
29095,108383
29105,108563
29115,108622
29125,108682
29135,108563
29145,108503
29155,108682
29165,108563
29175,108563
29185,108563
29195,108622
29205,108682
29215,108503
29225,108622
29235,108563
29245,108563
29255,108563
29265,108563
29275,108862
29285,108563
29295,108563
29305,108622
29315,108622
29325,108622
29335,108443
29345,108862
29355,108503
29365,108742
29375,108742
29385,108742
29395,108323
29405,108383
29415,108742
29425,108503
29435,108802
29445,108563
29455,108682
29465,108742
29475,108742
29485,108742
29495,108622
29505,108802
29515,108563
29525,108682
29535,108563
29545,108563
29555,108503
29565,108563
29575,108802
29585,108563
29595,108622
29605,108682
29615,108503
29625,108503
29635,108622
29645,108563
29655,108622
29665,108802
29675,108503
29685,108682
29695,108742
29705,108682
29715,108563
29725,108563
29735,108563
29745,108443
29755,108622
29765,108742
29775,108742
29785,108682
29795,108443
29805,108802
29815,108742
29825,108682
29835,108563
29845,108682
29855,108563
29865,108802
29875,108682
29885,108862
29895,108742
29905,108503
29915,108742
29925,108682
29935,108802
29945,108682
29955,108622
29965,108682
29975,108563
29985,108742
29995,108682
30005,108622
30015,108682
30025,108563
30035,108682
30045,108622
30055,108622
30065,108443
30075,108622
30085,108682
30095,108742
30105,108802
30115,108503
30125,108802
30135,108682
30145,108682
30155,108503
30165,108563
30175,108802
30185,108802
30195,108802
30205,108742
30215,108563
30225,108682
30235,108862
30245,108922
30255,108802
30265,108682
30275,108802
30285,108682
30295,108622
30305,108802
30315,108622
30325,108802
30335,108682
30345,108563
30355,108862
30365,108802
30375,108802
30385,108742
30395,108682
30405,108802
30415,108802
30425,108682
30435,108682
30445,108862
30455,108563
30465,108682
30475,108622
30485,108862
30495,108622
30505,108622
30515,108563
30525,108742
30535,108682
30545,108682
30555,108802
30565,108981
30575,108742
30585,108563
30595,108802
30605,108742
30615,108802
30625,108922
30635,108622
30645,108922
30655,108802
30665,108742
30675,108742
30685,108622
30695,108922
30705,108682
30715,108862
30725,108862
30735,108682
30745,108622
30755,108922
30765,108862
30775,108802
30785,108802
30795,108622
30805,108682
30815,108922
30825,108682
30835,108682
30845,108862
30855,108922
30865,108862
30875,108802
30885,108742
30895,108862
30905,108742
30915,108742
30925,108981
30935,108922
30945,108922
30955,108862
30965,108802
30975,108682
30985,108802
30995,108862
31005,108682
31015,108981
31025,108742
31035,108862
31045,108742
31055,108742
31065,108682
31075,108682
31085,108742
31095,108802
31105,108862
31115,108922
31125,108742
31135,108862
31145,108622
31155,108622
31165,108862
31175,108742
31185,109041
31195,108922
31205,109161
31215,108862
31225,108802
31235,108742
31245,108922
31255,108862
31265,108742
31275,108622
31285,108922
31295,108622
31305,108742
31315,108742
31325,108862
31335,109041
31345,108802
31355,108802
31365,108682
31375,108802
31385,108802
31395,108922
31405,108682
31415,108682
31425,108802
31435,108622
31445,108682
31455,108922
31465,108922
31475,108802
31485,108682
31495,108563
31505,108802
31515,108981
31525,108922
31535,109041
31545,108682
31555,108802
31565,108981
31575,108922
31585,108682
31595,108981
31605,108862
31615,108922
31625,108802
31635,109041
31645,108742
31655,108862
31665,108742
31675,108742
31685,108742
31695,109041
31705,108622
31715,108922
31725,108802
31735,108862
31745,108922
31755,108981
31765,108862
31775,108922
31785,108682
31795,108922
31805,108862
31815,108742
31825,108802
31835,108802
31845,108862
31855,108742
31865,108742
31875,108742
31885,108802
31895,108742
31905,108742
31915,108682
31925,108862
31935,108563
31945,108742
31955,108742
31965,108443
31975,108802
31985,108862
31995,108682
32005,108802
32015,108802
32025,108862
32035,108802
32045,108802
32055,108922
32065,108981
32075,108862
32085,108862
32095,108802
32105,108563
32115,108742
32125,109041
32135,108802
32145,108981
32155,108802
32165,108922
32175,108922
32185,108622
32195,108981
32205,108862
32215,109041
32225,108862
32235,109041
32245,108981
32255,108922
32265,108922
32275,108682
32285,108622
32295,108622
32305,108862
32315,108922
32325,108742
32335,108981
32345,108802
32355,108802
32365,108981
32375,108742
32385,108862
32395,109041
32405,108682
32415,108682
32425,108802
32435,108802
32445,108981
32455,108622
32465,108862
32475,108742
32485,108622
32495,108742
32505,108922
32515,108802
32525,108981
32535,109101
32545,108742
32555,108922
32565,108922
32575,109281
32585,108862
32595,109221
32605,108922
32615,108682
32625,108981
32635,108802
32645,108922
32655,108622
32665,108802
32675,108802
32685,108981
32695,108922
32705,108622
32715,108922
32725,108981
32735,108862
32745,109041
32755,109101
32765,108742
32775,108802
32785,108862
32795,109041
32805,108443
32815,108802
32825,108862
32835,108622
32845,108922
32855,108742
32865,108981
32875,108922
32885,108922
32895,109041
32905,108981
32915,108922
32925,108742
32935,109161
32945,108682
32955,108862
32965,108622
32975,108742
32985,108503
32995,108862
33005,108922
33015,108742
33025,108922
33035,108922
33045,108862
33055,108682
33065,109161
33075,108802
33085,108862
33095,108922
33105,108981
33115,108682
33125,108981
33135,108862
33145,109161
33155,109221
33165,108981
33175,108682
33185,108742
33195,109041
33205,108981
33215,108981
33225,108981
33235,108682
33245,108922
33255,109161
33265,108802
33275,108862
33285,108802
33295,109101
33305,109101
33315,109041
33325,108981
33335,108922
33345,108862
33355,108802
33365,108922
33375,108802
33385,109161
33395,108802
33405,108922
33415,108682
33425,108862
33435,108862
33445,108981
33455,108922
33465,108922
33475,109101
33485,109041
33495,109041
33505,109041
33515,108862
